"Key","Title","Description","CategoryGroupID"
"WP3398","Hiaure",,8
"WP2311","Hichtum",,8
"WP2016","Hidaard",,8
"WP3223","Hierden",,8
"WP2312","Hieslum",,8
"WP3013","Hijken",,8
"WP3227","Hijum",,8
"WP2017","Hilaard",,8
"WP3535","Hillegom",,8
"WP1307","Hilvarenbeek",,8
"WP1036","Hilversum",,8
"WP1968","Hindeloopen",,8
"WP2018","Hinnaard",,8
"WP1488","Hippolytushoef",,8
"WP1363","Hitzum",,8
"WP1838","Hobrede",,8
"WP1256","Hoedekenskerke",,8
"WP3548","de Hoef",,8
"WP3626","Hoef en Haag",,8
"WP1130","Hoek",,8
"WP3082","Hoek van Holland",,8
"WP2257","Hoenderloo",,8
"WP2772","Hoenderloo",,8
"WP1313","Hoensbroek",,8
"WP1627","Hoenzadriel",,8
"WP1723","De Hoeve",,8
"WP2871","Hoevelaken",,8
"WP1250","Hoeven",,8
"WP1089","Hoge Hexel",,8
"WP2938","Hollandsche Rading",,8
"WP1813","Hollandscheveld",,8
"WP2586","Hollum",,8
"WP2156","Holsloot",,8
"WP1567","Holten",,8
"WP1217","Holthees",,8
"WP1552","Holtheme",,8
"WP1553","Holthone",,8
"WP2814","Holtum",,8
"WP3399","Holwerd",,8
"WP3237","Holwierde",,8
"WP2408","Hommerts",,8
"WP1868","Homoet",,8
"WP2656","Honselersdijk",,8
"WP1597","Hoofddorp",,8
"WP2968","Hoofdplaat",,8
"WP3564","Hoog Soeren",,8
"WP1434","Hoogblokland",,8
"WP1874","Hooge Mierde",,8
"WP2575","Hooge Zwaluwe",,8
"WP1066","Hoogeloon",,8
"WP1554","Hoogenweg",,8
"WP1000","Hoogerheide",,8
"WP3115","Hoogersmilde",,8
"WP3014","Hoogersmilde",,8
"WP1814","Hoogeveen",,8
"WP1018","Hoogezand",,8
"WP3015","Hooghalen",,8
"WP1508","Hoogkarspel",,8
"WP1521","Hoog-Keppel",,8
"WP1665","Hoogland",,8
"WP1666","Hooglanderveen",,8
"WP3034","Hoogmade",,8
"WP3083","Hoogvliet Rotterdam",,8
"WP2790","Hoogwoud",,8
"WP2615","Hoorn",,8
"WP3614","Hoorn",,8
"WP2807","Den Hoorn",,8
"WP2741","Den Hoorn",,8
"WP1435","Hoornaar",,8
"WP2197","Hoornsterzwaag",,8
"WP2948","Horn",,8
"WP2117","Den Horn",,8
"WP3416","Hornhuizen",,8
"WP2905","Horssen",,8
"WP1032","Horst",,8
"WP3595","Den Hout",,8
"WP2053","Houten",,8
"WP3282","Houtigehage",,8
"WP3417","Houwerzijl",,8
"WP1001","Huijbergen",,8
"WP2825","Huis ter Heide",,8
"WP1637","Huis ter Heide",,8
"WP3057","Huisduinen",,8
"WP3257","Huisseling",,8
"WP3130","Huissen",,8
"WP1011","Huizen",,8
"WP3447","Huizinge",,8
"WP2359","Hulsberg",,8
"WP1875","Hulsel",,8
"WP2984","Hulshorst",,8
"WP3088","Hulst",,8
"WP2068","Hulten",,8
"WP1523","Hummelo",,8
"WP2019","Húns",,8
"WP2949","Hunsel",,8
"WP2449","Hurdegaryp",,8
"WP1628","Hurwenen",,8
"WP2529","Idaerd",,9
"WP2313","Idsegahuizum",,9
"WP2492","Idskenhuizen",,9
"WP1742","Ter Idzard",,9
"WP2409","Idzega",,9
"WP2020","Iens",,9
"WP1048","IJhorst",,9
"WP2410","IJlst",,9
"WP2835","IJmuiden",,9
"WP2701","IJsselham",,9
"WP2895","IJsselmuiden",,9
"WP2432","IJsselstein",,9
"WP2974","IJzendijke",,9
"WP1099","IJzendoorn",,9
"WP1329","Den Ilp",,9
"WP1941","Ilpendam",,9
"WP2411","Indijk",,9
"WP1226","Ingber",,9
"WP2728","Ingelum",,9
"WP3376","Ingen",,9
"WP2021","Itens",,9
"WP2950","Ittervoort",,9
"WP1959","Jaarsveld",,10
"WP2846","Jabeek",,10
"WP3205","Jannum",,10
"WP2022","Jellum",,10
"WP3228","Jelsum",,10
"WP2530","Jirnsum",,10
"WP3206","Jislum",,10
"WP2284","Jisp",,10
"WP2452","Jistrum",,10
"WP3348","Jonkerslân",,10
"WP2261","Jonkersvaart",,10
"WP1340","Joppe",,10
"WP2023","Jorwert",,10
"WP2493","Joure",,10
"WP3400","Jouswier",,10
"WP2196","Jubbega",,10
"WP3058","Julianadorp",,10
"WP2412","Jutrijp",,10
"WP3035","Kaag",,11
"WP2622","Kaard",,11
"WP3052","Kaatsheuvel",,11
"WP2702","Kalenberg",,11
"WP2703","Kallenkote",,11
"WP1073","Kamerik",,11
"WP2894","Kampen",,11
"WP3188","Kamperland",,11
"WP2900","Kamperveen",,11
"WP3475","Kantens",,11
"WP2560","Kapel Avezaath",,11
"WP3377","Kapel-Avezaath",,11
"WP1467","Kapelle",,11
"WP3090","Kapellebrug",,11
"WP2192","Katlijk",,11
"WP3192","Kats",,11
"WP1825","Kattendijke",,11
"WP1707","Katwijk",,11
"WP1452","Katwijk NB",,11
"WP1942","Katwoude",,11
"WP2273","Kedichem",,11
"WP3264","Keent",,11
"WP1536","Keijenborg",,11
"WP2875","Kekerdom",,11
"WP2951","Kelpen-Oler",,11
"WP2561","Kerk Avezaath",,11
"WP3378","Kerk-Avezaath",,11
"WP1629","Kerkdriel",,11
"WP3166","Kerkenveld",,11
"WP2649","Kerkrade",,11
"WP2679","Kerkwerve",,11
"WP2632","Kerkwijk",,11
"WP1699","Kessel",,11
"WP1096","Kesteren",,11
"WP2151","De Kiel",,11
"WP1019","Kiel-Windeweer",,11
"WP2207","Kilder",,11
"WP2314","Kimswerd",,11
"WP2794","Kinderdijk",,11
"WP2624","Kinnum",,11
"WP2371","Klaaswaal",,11
"WP2606","Klarenbeek",,11
"WP2248","Klarenbeek",,11
"WP1991","Klazienaveen",,11
"WP1992","Klazienaveen-Noord",,11
"WP3492","Klein Zundert",,11
"WP1796","Klijndijk",,11
"WP1853","Klimmen",,11
"WP1468","Kloetinge",,11
"WP1826","Kloetinge",,11
"WP2770","De Klomp",,11
"WP1376","Klooster Lidlum",,11
"WP3418","Kloosterburen",,11
"WP1555","Kloosterhaar",,11
"WP3323","Kloosterhaar",,11
"WP3100","Kloosterzande",,11
"WP1319","Klundert",,11
"WP2994","Knegsel",,11
"WP2190","De Knipe",,11
"WP3229","Koarnjum",,11
"WP1393","Kockengen",,11
"WP1120","Koedijk",,11
"WP2349","Koedijk",,11
"WP3167","Koekange",,11
"WP1131","Koewacht",,11
"WP1677","Kolderwolde",,11
"WP1351","Kolham",,11
"WP2516","Kolhorn",,11
"WP3309","Kollum",,11
"WP3310","Kollumerpomp",,11
"WP3311","Kollumerzwaag",,11
"WP2119","Kommerzijl",,11
"WP2042","Koningsbosch",,11
"WP3442","Koningslust",,11
"WP2738","De Koog",,11
"WP1879","Koog aan de Zaan",,11
"WP3179","Kootstertille",,11
"WP1062","Kootwijk",,11
"WP1056","Kootwijkerbroek",,11
"WP2176","Kornhorn",,11
"WP2315","Kornwerderzand",,11
"WP3283","Kortehemmen",,11
"WP3526","Kortenhoef",,11
"WP3189","Kortgene",,11
"WP2850","Koudekerk aan den Rijn",,11
"WP2779","Koudekerke",,11
"WP1966","Koudum",,11
"WP2413","Koufurderrige",,11
"WP3462","Krabbendijke",,11
"WP1275","Kraggenburg",,11
"WP2433","Kreileroord",,11
"WP3238","Krewerd",,11
"WP1545","De Krim",,11
"WP2375","Krimpen aan de Lek",,11
"WP1144","Krimpen aan den IJssel",,11
"WP1341","Kring van Dorth",,11
"WP1880","Krommenie",,11
"WP1516","Kronenberg",,11
"WP1020","Kropswolde",,11
"WP3463","Kruiningen",,11
"WP1403","Kruisland",,11
"WP2024","Kûbaard",,11
"WP2572","Kudelstaart",,11
"WP2704","Kuinre",,11
"WP3097","Kuitaart",,11
"WP1257","Kwadendamme",,11
"WP1839","Kwadijk",,11
"WP3539","De Kwakel",,11
"WP2657","Kwintsheul",,11
"WP1495","Laag Zuthem",,12
"WP1522","Laag-Keppel",,12
"WP1506","Laag-Soeren",,12
"WP1876","Lage Mierde",,12
"WP1093","Lage Vuursche",,12
"WP2576","Lage Zwaluwe",,12
"WP1352","Lageland",,12
"WP3636","Lageland GN",,12
"WP3150","Lambertschaag",,12
"WP3099","Lamswaarde",,12
"WP2618","Landerum",,12
"WP3055","Landgraaf",,12
"WP2080","Landhorst",,12
"WP1328","Landsmeer",,12
"WP1303","Langbroek",,12
"WP1759","Langedijke",,12
"WP1724","Langelille",,12
"WP1638","Langelo",,12
"WP1978","Langenboom",,12
"WP1808","Langerak",,12
"WP1289","Langeveen",,12
"WP1326","Langeweg",,12
"WP3349","Langezwaag",,12
"WP2494","Langweer",,12
"WP1342","Laren",,12
"WP2890","Laren",,12
"WP1301","Lathum",,12
"WP1410","Lattrop-Breklenkamp",,12
"WP3419","Lauwersoog",,12
"WP2120","Lauwerzijl",,12
"WP2081","Ledeacker",,12
"WP2341","Leek",,12
"WP1315","Leende",,12
"WP3420","Leens",,12
"WP2110","Leerbroek",,12
"WP2271","Leerdam",,12
"WP3448","Leermens",,12
"WP3587","Leersum",,12
"WP3615","Leeuwarden",,12
"WP2495","Legemeer",,12
"WP2088","Leiden",,12
"WP2112","Leiderdorp",,12
"WP1621","Leidschendam",,12
"WP3541","Leimuiden",,12
"WP1605","Leimuiderbrug",,12
"WP2376","Lekkerkerk",,12
"WP1198","Lekkum",,12
"WP1835","Lellens",,12
"WP1051","Lelystad",,12
"WP2552","Lemele",,12
"WP1238","Lemelerveld",,12
"WP1430","Lemiers",,12
"WP2245","Lemmer",,12
"WP2208","Lengel",,12
"WP2545","Lent",,12
"WP2025","Leons",,12
"WP1939","Lepelstraat",,12
"WP2342","Lettelbert",,12
"WP2858","Lettele",,12
"WP2330","Leunen",,12
"WP2567","Leur",,12
"WP2638","Leusden",,12
"WP2876","Leuth",,12
"WP1639","Leutingewolde",,12
"WP1112","Leuvenheim",,12
"WP2040","Leveroy",,12
"WP1258","Lewedorp",,12
"WP2105","Lexmond",,12
"WP3207","Lichtaard",,12
"WP2227","Lichtenvoorde",,12
"WP2440","Liempde",,12
"WP3379","Lienden",,12
"WP2655","De Lier",,12
"WP1496","Lierderholthuis",,12
"WP2250","Lieren",,12
"WP2746","Lierop",,12
"WP2616","Lies",,12
"WP1447","Lieshout",,12
"WP1776","Liessel",,12
"WP2225","Lievelde",,12
"WP1640","Lieveren",,12
"WP1616","Lijnden",,12
"WP2815","Limbricht",,12
"WP2270","Limmen",,12
"WP3168","Linde",,12
"WP1453","Linden",,12
"WP1921","Linne",,12
"WP1963","Linschoten",,12
"WP3401","Lioessens",,12
"WP3350","Lippenhuizen",,12
"WP1466","Lisse",,12
"WP1609","Lisserbroek",,12
"WP3468","Lith",,12
"WP3469","Lithoijen",,12
"WP2978","Lobith",,12
"WP1343","Lochem",,12
"WP2251","Loenen",,12
"WP2219","Loenen aan de Vecht",,12
"WP2220","Loenersloot",,12
"WP3505","Loënga",,12
"WP2209","Loerbeek",,12
"WP2316","Lollum",,12
"WP3141","Lomm",,12
"WP2317","Longerhouw",,12
"WP2098","Loo Gld",,12
"WP3135","Loo Gld",,12
"WP3068","'t Loo Oldebroek",,12
"WP2392","Loon",,12
"WP3053","Loon op Zand",,12
"WP3061","Loosbroek",,12
"WP3537","Loosdrecht",,12
"WP1556","Loozen",,12
"WP1960","Lopik",,12
"WP1961","Lopikerkapel",,12
"WP3449","Loppersum",,12
"WP3239","Losdorp",,12
"WP1713","Losser",,12
"WP1033","Lottum",,12
"WP2262","Lucaswolde",,12
"WP1353","Luddeweer",,12
"WP2183","Luinjeberd",,12
"WP2765","Lunteren",,12
"WP1104","Lutjebroek",,12
"WP2177","Lutjegast",,12
"WP2517","Lutjewinkel",,12
"WP1714","de Lutte",,12
"WP1273","Luttelgeest",,12
"WP1557","Lutten",,12
"WP1494","Luttenberg",,12
"WP3351","Luxwoude",,12
"WP1458","Luyksgestel",,12
"WP2026","Lytsewierrum",,12
"WP1568","Maarheeze",,13
"WP3340","Maarn",,13
"WP3341","Maarsbergen",,13
"WP2064","Maarssen",,13
"WP2936","Maartensdijk",,13
"WP1772","Maasbommel",,13
"WP1920","Maasbracht",,13
"WP2601","Maasbree",,13
"WP2382","Maasdam",,13
"WP2658","Maasdijk",,13
"WP1218","Maashees",,13
"WP2806","Maasland",,13
"WP1069","Maassluis",,13
"WP1406","Maastricht",,13
"WP1672","Maastricht-Airport",,13
"WP3084","Maasvlakte Rotterdam",,13
"WP3252","Macharen",,13
"WP2577","Made",,13
"WP1760","Makkinga",,13
"WP2318","Makkum",,13
"WP3494","Malden",,13
"WP1290","Mander",,13
"WP1291","Manderveen",,13
"WP2027","Mantgum",,13
"WP3016","Mantinge",,13
"WP3471","Maren-Kessel",,13
"WP1694","Margraten",,13
"WP2043","Maria Hoop",,13
"WP1448","Mariahout",,13
"WP1292","Mariaparochie",,13
"WP1558","Mariënberg",,13
"WP1493","Mariënheem",,13
"WP2230","Mariënvelde",,13
"WP2705","Marijenkampen",,13
"WP1444","Markelo",,13
"WP1943","Marken",,13
"WP3556","Markenbinnen",,13
"WP1274","Marknesse",,13
"WP1383","Marle",,13
"WP3208","Marrum",,13
"WP2730","Marsum",,13
"WP2263","Marum",,13
"WP1170","Marwijksoord",,13
"WP2200","Mastenbroek",,13
"WP2901","Mastenbroek",,13
"WP1641","Matsloot",,13
"WP3380","Maurik",,13
"WP1231","Mechelen",,13
"WP3151","Medemblik",,13
"WP2277","Meeden",,13
"WP3240","Meedhuizen",,13
"WP2108","Meerkerk",,13
"WP1858","Meerlo",,13
"WP3297","De Meern",,13
"WP1463","Meerssen",,13
"WP3488","Meerstad",,13
"WP1955","Meeuwen",,13
"WP1584","Megchelen",,13
"WP3251","Megen",,13
"WP2140","Meijel",,13
"WP1034","Melderslo",,13
"WP2591","Melick",,13
"WP2780","Meliskerke",,13
"WP2379","Melissant",,13
"WP2731","Menaam",,13
"WP3421","Mensingeweer",,13
"WP1082","Meppel",,13
"WP2157","Meppen",,13
"WP2847","Merkelbeek",,13
"WP2331","Merselo",,13
"WP3530","Meteren",,13
"WP1035","Meterik",,13
"WP3402","Metslawier",,13
"WP1695","Mheer",,13
"WP2801","Middelaar",,13
"WP1007","Middelburg",,13
"WP3143","Middelharnis",,13
"WP1840","Middelie",,13
"WP3450","Middelstum",,13
"WP2170","Middenbeemster",,13
"WP2434","Middenmeer",,13
"WP2926","Midlaren",,13
"WP2892","Midlum",,13
"WP2619","Midsland",,13
"WP1897","Midwolda",,13
"WP2343","Midwolde",,13
"WP3152","Midwoud",,13
"WP1199","Miedum",,13
"WP1127","Mierlo",,13
"WP3549","Mijdrecht",,13
"WP2383","Mijnsheerenland",,13
"WP2191","Mildam",,13
"WP2091","Milheeze",,13
"WP1976","Mill",,13
"WP2289","Millingen aan de Rijn",,13
"WP2479","Milsbeek",,13
"WP3333","Minnertsga",,13
"WP1678","Mirns",,13
"WP3403","Moddergat",,13
"WP3054","De Moer",,13
"WP1322","Moerdijk",,13
"WP2647","Moergestel",,13
"WP1212","Moerkapelle",,13
"WP1593","Moerstraten",,13
"WP1983","Molenaarsgraaf",,13
"WP2802","Molenhoek",,13
"WP2069","Molenschot",,13
"WP1967","Molkwerum",,13
"WP1944","Monnickendam",,13
"WP2659","Monster",,13
"WP1964","Montfoort",,13
"WP2592","Montfort",,13
"WP2803","Mook",,13
"WP2796","Mookhoek",,13
"WP1244","Moordrecht",,13
"WP1464","Moorveld",,13
"WP3404","Morra",,13
"WP2093","De Mortel",,13
"WP3632","Muiden",,13
"WP1519","Muiderberg",,13
"WP2446","Mûnein",,13
"WP1725","Munnekeburen",,13
"WP3312","Munnekezijl",,13
"WP2816","Munstergeleen",,13
"WP2278","Muntendam",,13
"WP3077","Mussel",,13
"WP3075","Musselkanaal",,13
"WP2660","Naaldwijk",,14
"WP1052","Naarden",,14
"WP1278","Nagele",,14
"WP3497","Nederasselt",,14
"WP2633","Nederhemert",,14
"WP3003","Nederhorst den Berg",,14
"WP2706","Nederland",,14
"WP2037","Nederweert",,14
"WP2039","Nederweert-Eind",,14
"WP1656","Neede",,14
"WP2952","Neer",,14
"WP3363","Neerijnen",,14
"WP2953","Neeritter",,14
"WP1777","Neerkant",,14
"WP3261","Neerlangel",,14
"WP3262","Neerloon",,14
"WP3603","Nes",,14
"WP2588","Nes",,14
"WP3405","Nes",,14
"WP1068","Netersel",,14
"WP1583","Netterden",,14
"WP3406","Niawier",,14
"WP3153","Nibbixwoud",,14
"WP2264","Niebert",,14
"WP2121","Niehove",,14
"WP2178","Niekerk",,14
"WP3422","Niekerk",,14
"WP1642","Nietap",,14
"WP1171","Nieuw Annerveen",,14
"WP1421","Nieuw Beerta",,14
"WP1009","Nieuw- en Sint Joosland",,14
"WP1499","Nieuw Heeten",,14
"WP3093","Nieuw Namen",,14
"WP1894","Nieuw Scheemda",,14
"WP2634","Nieuwaal",,14
"WP1993","Nieuw-Amsterdam",,14
"WP3018","Nieuw-Balinge",,14
"WP2887","Nieuw-Beijerland",,14
"WP1797","Nieuw-Buinen",,14
"WP1994","Nieuw-Dordrecht",,14
"WP1259","Nieuwdorp",,14
"WP2518","Nieuwe Niedorp",,14
"WP1398","Nieuwe Pekela",,14
"WP3037","Nieuwe Wetering",,14
"WP2496","Nieuwebrug",,14
"WP1172","Nieuwediep",,14
"WP1108","Nieuwegein",,14
"WP2194","Nieuwehorne",,14
"WP2216","Nieuwendijk",,14
"WP1394","Nieuwer Ter Aa",,14
"WP2666","Nieuwerbrug aan den Rijn",,14
"WP2680","Nieuwerkerk",,14
"WP1016","Nieuwerkerk aan den IJssel",,14
"WP1815","Nieuweroord",,14
"WP3017","Nieuweroord",,14
"WP2221","Nieuwersluis",,14
"WP2187","Nieuweschoot",,14
"WP3144","Nieuwe-Tonge",,14
"WP2667","Nieuwkoop",,14
"WP3502","Nieuwkuijk",,14
"WP2111","Nieuwland",,14
"WP1816","Nieuwlande",,14
"WP2158","Nieuwlande Coevorden",,14
"WP2795","Nieuw-Lekkerland",,14
"WP1239","Nieuwleusen",,14
"WP1896","Nieuwolda",,14
"WP1807","Nieuwpoort",,14
"WP1643","Nieuw-Roden",,14
"WP1995","Nieuw-Schoonebeek",,14
"WP2047","Nieuwstadt",,14
"WP2670","Nieuwveen",,14
"WP1602","Nieuw-Vennep",,14
"WP2969","Nieuwvliet",,14
"WP1404","Nieuw-Vossemeer",,14
"WP1996","Nieuw-Weerdinge",,14
"WP2122","Niezijl",,14
"WP2569","Niftrik",,14
"WP2222","Nigtevecht",,14
"WP3330","Nij Altoenae",,14
"WP3352","Nij Beets",,14
"WP2607","Nijbroek",,14
"WP1761","Nijeberkoop",,14
"WP3284","Nijega",,14
"WP3521","Nijehaske",,14
"WP1726","Nijeholtpade",,14
"WP1727","Nijeholtwolde",,14
"WP1728","Nijelamer",,14
"WP1679","Nijemirdum",,14
"WP3116","Nijensleek",,14
"WP1729","Nijetrijne",,14
"WP1083","Nijeveen",,14
"WP1972","Nijhuizum",,14
"WP3606","Nijkerk",,14
"WP3607","Nijkerkerveen",,14
"WP2414","Nijland",,14
"WP1173","Nijlande",,14
"WP3030","Nijmegen",,14
"WP3584","Nijverdal",,14
"WP1591","Nispen",,14
"WP1260","Nisse",,14
"WP3062","Nistelrode",,14
"WP2450","Noardburgum",,14
"WP1174","Nooitgedacht",,14
"WP1696","Noorbeek",,14
"WP2171","Noordbeemster",,14
"WP2279","Noordbroek",,14
"WP1905","Noordeinde",,14
"WP3070","Noordeinde Gld",,14
"WP1436","Noordeloos",,14
"WP2668","Noorden",,14
"WP2681","Noordgouwe",,14
"WP1325","Noordhoek",,14
"WP2123","Noordhorn",,14
"WP1268","Noordlaren",,14
"WP1118","Noord-Scharwoude",,14
"WP1817","Noordscheschut",,14
"WP2159","Noord-Sleen",,14
"WP2682","Noordwelle",,14
"WP2265","Noordwijk",,14
"WP2061","Noordwijk",,14
"WP1927","Noordwijkerhout",,14
"WP2830","Noordwolde",,14
"WP1730","Noordwolde",,14
"WP1142","Nootdorp",,14
"WP1644","Norg",,14
"WP1090","Notter",,14
"WP2136","Nuenen",,14
"WP2266","Nuis",,14
"WP3611","Nuland",,14
"WP2372","Numansdorp",,14
"WP2954","Nunhem",,14
"WP2982","Nunspeet",,14
"WP2358","Nuth",,14
"WP1411","Nutter",,14
"WP2817","Obbicht",,15
"WP1187","Obdam",,15
"WP1097","Ochten",,15
"WP2604","Odijk",,15
"WP1849","Odiliapeel",,15
"WP1798","Odoorn",,15
"WP1799","Odoornerveen",,15
"WP1219","Oeffelt",,15
"WP2744","Oegstgeest",,15
"WP1347","Oene",,15
"WP2443","Oentsjerk",,15
"WP1489","Den Oever",,15
"WP3506","Offingawier",,15
"WP1923","Ohé en Laak",,15
"WP3470","Oijen",,15
"WP3604","Oirlo",,15
"WP2101","Oirsbeek",,15
"WP1207","Oirschot",,15
"WP2646","Oisterwijk",,15
"WP2859","Okkenbroek",,15
"WP1529","Olburgen",,15
"WP1762","Oldeberkoop",,15
"WP3071","Oldebroek",,15
"WP1731","Oldeholtpade",,15
"WP1732","Oldeholtwolde",,15
"WP2124","Oldehove",,15
"WP2179","Oldekerk",,15
"WP1733","Oldelamer",,15
"WP2707","Oldemarkt",,15
"WP1668","Oldenzaal",,15
"WP3476","Oldenzijl",,15
"WP2498","Oldeouwer",,15
"WP1734","Oldetrijne",,15
"WP1379","Olst",,15
"WP3353","Olterterp",,15
"WP2930","Ommel",,15
"WP3629","Ommen",,15
"WP3381","Ommeren",,15
"WP2831","Onderdendam",,15
"WP2708","Onna",,15
"WP1269","Onnen",,15
"WP3076","Onstwedde",,15
"WP2877","Ooij",,15
"WP2133","Ooltgensplaat",,15
"WP1208","Oost West en Middelbeers",,15
"WP2960","Oostburg",,15
"WP3464","Oostdijk",,15
"WP2957","Oosteind",,15
"WP2990","Oosterbeek",,15
"WP1375","Oosterbierum",,15
"WP3619","Oosterblokker",,15
"WP2614","Oosterend",,15
"WP2742","Oosterend",,15
"WP2160","Oosterhesselen",,15
"WP1869","Oosterhout",,15
"WP3596","Oosterhout",,15
"WP2683","Oosterland",,15
"WP1510","Oosterleek",,15
"WP3477","Oosternieland",,15
"WP3407","Oosternijkerk",,15
"WP1735","Oosterstreek",,15
"WP2274","Oosterwijk",,15
"WP3451","Oosterwijtwerd",,15
"WP1763","Oosterwolde",,15
"WP3072","Oosterwolde Gld",,15
"WP2246","Oosterzee",,15
"WP3554","Oost-Graftdijk",,15
"WP2415","Oosthem",,15
"WP1841","Oosthuizen",,15
"WP2781","Oostkapelle",,15
"WP2285","Oostknollendam",,15
"WP3605","Oostrum",,15
"WP3408","Oostrum",,15
"WP1076","Oost-Souburg",,15
"WP1209","Oostvoorne",,15
"WP1898","Oostwold",,15
"WP2344","Oostwold",,15
"WP3567","Oostwoud",,15
"WP2113","Oostzaan",,15
"WP1412","Ootmarsum",,15
"WP3285","Opeinde",,15
"WP2180","Opende",,15
"WP3364","Ophemert",,15
"WP1098","Opheusden",,15
"WP3365","Opijnen",,15
"WP2082","Oploo",,15
"WP2791","Opmeer",,15
"WP2416","Oppenhuizen",,15
"WP3155","Opperdoes",,15
"WP3019","Oranje",,15
"WP2189","Oranjewoud",,15
"WP3020","Orvelte",,15
"WP2038","Ospel",,15
"WP3249","Oss",,15
"WP1002","Ossendrecht",,15
"WP3102","Ossenisse",,15
"WP2842","Ossenwaard",,15
"WP2709","Ossenzijl",,15
"WP1888","Oterleek",,15
"WP2767","Otterlo",,15
"WP2480","Ottersum",,15
"WP3628","Ottoland",,15
"WP3540","Oud Ade",,15
"WP1175","Oud Annerveen",,15
"WP1248","Oud Gastel",,15
"WP1413","Oud Ootmarsum",,15
"WP2066","Oud Zuilen",,15
"WP1985","Oud-Alblas",,15
"WP2793","Oud-Beijerland",,15
"WP2932","Ouddorp",,15
"WP1599","Oude Meer",,15
"WP2519","Oude Niedorp",,15
"WP1397","Oude Pekela",,15
"WP3039","Oude Wetering",,15
"WP3117","Oude Willem",,15
"WP3328","Oudebildtzijl",,15
"WP3286","Oudega",,15
"WP1680","Oudega",,15
"WP2417","Oudega",,15
"WP3522","Oudehaske",,15
"WP2195","Oudehorne",,15
"WP1261","Oudelande",,15
"WP1681","Oudemirdum",,15
"WP1320","Oudemolen",,15
"WP2917","Oudemolen",,15
"WP1246","Oudenbosch",,15
"WP1188","Oudendijk",,15
"WP1388","Oudenhoorn",,15
"WP2129","Ouderkerk aan de Amstel",,15
"WP2373","Ouderkerk aan den IJssel",,15
"WP2233","Oudeschans",,15
"WP2743","Oudeschild",,15
"WP3478","Oudeschip",,15
"WP2188","Oudeschoot",,15
"WP2763","Oudesluis",,15
"WP2134","Oude-Tonge",,15
"WP1910","Oudewater",,15
"WP1423","Oudezijl",,15
"WP3519","Oudheusden",,15
"WP3290","Oudkarspel",,15
"WP1119","Oudkarspel",,15
"WP2350","Oudorp",,15
"WP2077","Oud-Vossemeer",,15
"WP3313","Oudwoude",,15
"WP2684","Ouwerkerk",,15
"WP2500","Ouwsterhaule",,15
"WP2501","Ouwster-Nijega",,15
"WP3496","Overasselt",,15
"WP3588","Overberg",,15
"WP1715","Overdinkel",,15
"WP3263","Overlangel",,15
"WP1220","Overloon",,15
"WP1354","Overschild",,15
"WP1132","Overslag",,15
"WP2653","Overveen",,15
"WP1262","Ovezande",,15
"WP2710","Paasloo",,16
"WP3409","Paesens",,16
"WP2979","Pannerden",,16
"WP3443","Panningen",,16
"WP1911","Papekop",,16
"WP1477","Papendrecht",,16
"WP2818","Papenhoven",,16
"WP1176","Papenvoort",,16
"WP2319","Parrega",,16
"WP2910","Paterswolde",,16
"WP1645","Peest",,16
"WP1368","Peins",,16
"WP1646","Peize",,16
"WP1736","Peperga",,16
"WP3085","Pernis Rotterdam",,16
"WP2878","Persingen",,16
"WP3118","Pesse",,16
"WP1818","Pesse",,16
"WP2761","Petten",,16
"WP1133","Philippine",,16
"WP2320","Piaam",,16
"WP2888","Piershil",,16
"WP3423","Pieterburen",,16
